brand_name,property_id,period,sessionSource,sessions,totalUsers
Arctic Air Conditioning,353108280,Feb2024,indeed.com,1,1
Arctic Air Conditioning,353108280,Feb2024,pan.taikunpharma.net,1,1
Arctic Air Conditioning,353108280,Feb2024,search.brave.com,1,1
Arctic Air Conditioning,353108280,Feb2024,startpage.com,1,1
Arctic Air Conditioning,353108280,Feb2024,upgrademerchantteam.lightning.force.com,1,1
Arctic Air Conditioning,353108280,Feb2024,webcrawler.com,1,1
Arctic Air Conditioning,353108280,Feb2024,zoominfo.com,1,1
Arctic Air Conditioning,353108280,Feb2025,iheart,1988,1985
Arctic Air Conditioning,353108280,Feb2025,iHeart,237,220
Arctic Air Conditioning,353108280,Feb2025,eastads.simpli.fi,162,162
Arctic Air Conditioning,353108280,Feb2025,results.srchpositive.com,42,42
Arctic Air Conditioning,353108280,Feb2025,search.thetechnews.network,32,32
Arctic Air Conditioning,353108280,Feb2025,app.asana.com,31,6
Arctic Air Conditioning,353108280,Feb2025,srchprices.com,31,30
Arctic Air Conditioning,353108280,Feb2025,ads.simpli.fi,13,13
Arctic Air Conditioning,353108280,Feb2025,alohafind.com,13,13
Arctic Air Conditioning,353108280,Feb2025,bluecorona.com,13,9
Arctic Air Conditioning,353108280,Feb2025,find.srchcoupons.com,13,13
Arctic Air Conditioning,353108280,Feb2025,apps.usw2.pure.cloud,11,7
Arctic Air Conditioning,353108280,Feb2025,googleadservices.com,11,11
Arctic Air Conditioning,353108280,Feb2025,dealtruck.net,9,9
Arctic Air Conditioning,353108280,Feb2025,fahnd.com,8,8
Arctic Air Conditioning,353108280,Feb2025,centralads.simpli.fi,7,7
Arctic Air Conditioning,353108280,Feb2025,deal-findr.com,7,7
Arctic Air Conditioning,353108280,Feb2025,hub.srchtopdeals.com,7,7
Arctic Air Conditioning,353108280,Feb2025,chatgpt.com,6,5
Arctic Air Conditioning,353108280,Feb2025,expertsfind.com,6,6
Arctic Air Conditioning,353108280,Feb2025,find.crowdsearch.net,6,6
Arctic Air Conditioning,353108280,Feb2025,webnavigator.com,6,6
Arctic Air Conditioning,353108280,Feb2025,go.servicetitan.com,5,2
Arctic Air Conditioning,353108280,Feb2025,statics.teams.cdn.office.net,5,1
Arctic Air Conditioning,353108280,Feb2025,yelp-sales--c.vf.force.com,5,1
Arctic Air Conditioning,353108280,Feb2025,hotels.drivedose.com,4,4
Arctic Air Conditioning,353108280,Feb2025,paid.outbrain.com,4,4
Arctic Air Conditioning,353108280,Feb2025,servicetitan.lightning.force.com,4,2
Arctic Air Conditioning,353108280,Feb2025,storage.googleapis.com,4,4
Arctic Air Conditioning,353108280,Feb2025,theanswerguide.com,4,4
Arctic Air Conditioning,353108280,Feb2025,www2.softy.org,4,4
Arctic Air Conditioning,353108280,Feb2025,deals.365newsdesk.com,3,3
Arctic Air Conditioning,353108280,Feb2025,excel.officeapps.live.com,3,1
Arctic Air Conditioning,353108280,Feb2025,general.help,3,3
Arctic Air Conditioning,353108280,Feb2025,marketplace.fmbuzz.com,3,3
Arctic Air Conditioning,353108280,Feb2025,marlborobasketball.com,3,3
Arctic Air Conditioning,353108280,Feb2025,s.mobisearcher.com,3,3
Arctic Air Conditioning,353108280,Feb2025,westads.simpli.fi,3,3
Arctic Air Conditioning,353108280,Feb2025,34.49.243.14,2,2
Arctic Air Conditioning,353108280,Feb2025,askthesite.com,2,2
Arctic Air Conditioning,353108280,Feb2025,expertshopper.com,2,2
Arctic Air Conditioning,353108280,Feb2025,find.extensively.net,2,2
Arctic Air Conditioning,353108280,Feb2025,find.softy.org,2,2
Arctic Air Conditioning,353108280,Feb2025,seek.zagline.com,2,2
Arctic Air Conditioning,353108280,Feb2025,sizzlepixs.com,2,2
Arctic Air Conditioning,353108280,Feb2025,syndicatedsearch.goog,2,2
Arctic Air Conditioning,353108280,Feb2025,todaysbest.tips,2,2
Arctic Air Conditioning,353108280,Feb2025,ziprecruiter.lightning.force.com,2,1
Arctic Air Conditioning,353108280,Feb2025,aamechhvac.com,1,1
Arctic Air Conditioning,353108280,Feb2025,app.raindrop.io,1,1
Arctic Air Conditioning,353108280,Feb2025,app.salesintel.io,1,1
Arctic Air Conditioning,353108280,Feb2025,bettertodo.com,1,1
Arctic Air Conditioning,353108280,Feb2025,clientmarketing-drupalprod.clearesult-preprod.com,1,1
Arctic Air Conditioning,353108280,Feb2025,datatrans.ch,1,1
Arctic Air Conditioning,353108280,Feb2025,docs.google.com,1,1
Arctic Air Conditioning,353108280,Feb2025,doubleclick.net,1,1
Arctic Air Conditioning,353108280,Feb2025,ekitan.com,1,1
Arctic Air Conditioning,353108280,Feb2025,enphase.com,1,1
Arctic Air Conditioning,353108280,Feb2025,expertise.com,1,1
Arctic Air Conditioning,353108280,Feb2025,famousbirthdays.com,1,1
Arctic Air Conditioning,353108280,Feb2025,felo.ai,1,1
Arctic Air Conditioning,353108280,Feb2025,find.amazingfact.org,1,1
Arctic Air Conditioning,353108280,Feb2025,googleads.g.doubleclick.net,1,1
Arctic Air Conditioning,353108280,Feb2025,iheartemail,1,1
Arctic Air Conditioning,353108280,Feb2025,insperity.lightning.force.com,1,1
Arctic Air Conditioning,353108280,Feb2025,jetradar.com,1,1
Arctic Air Conditioning,353108280,Feb2025,lifeheal.org,1,1
Arctic Air Conditioning,353108280,Feb2025,matrixport.com,1,1
Arctic Air Conditioning,353108280,Feb2025,myflorida.com,1,1
Arctic Air Conditioning,353108280,Feb2025,oceanhero.today,1,1
Arctic Air Conditioning,353108280,Feb2025,openurls.com.cn,1,1
Arctic Air Conditioning,353108280,Feb2025,optimummedia.lightning.force.com,1,1
Arctic Air Conditioning,353108280,Feb2025,perplexity.ai,1,1
Arctic Air Conditioning,353108280,Feb2025,red.blazegamearena.online,1,1
Arctic Air Conditioning,353108280,Feb2025,related.lassosearch.com,1,1
Arctic Air Conditioning,353108280,Feb2025,search.4stardeals.net,1,1
Arctic Air Conditioning,353108280,Feb2025,search.brave.com,1,1
Arctic Air Conditioning,353108280,Feb2025,search.futurenews.com,1,1
Arctic Air Conditioning,353108280,Feb2025,search.hellostarz.com,1,1
Arctic Air Conditioning,353108280,Feb2025,searchwww.amazingfact.org,1,1
Arctic Air Conditioning,353108280,Feb2025,smr3.azadseo.com,1,1
Arctic Air Conditioning,353108280,Feb2025,srch.futurenews.com,1,1
Arctic Air Conditioning,353108280,Feb2025,suggestonlines.com,1,1
Arctic Air Conditioning,353108280,Feb2025,tapnav.com,1,1
Arctic Air Conditioning,353108280,Feb2025,teluguone.com,1,1
Arctic Air Conditioning,353108280,Feb2025,uwm.com,1,1
Arctic Air Conditioning,353108280,Feb2025,wine-searcher.com,1,1
Arctic Air Conditioning,353108280,Feb2025,wisdmlabs.com,1,1
Arctic Air Conditioning,353108280,Feb2025,www.arcticac.com,1,1
Arctic Air Conditioning,353108280,Feb2025,ya.ru,1,1
Aztec Plumbing,261931913,Feb2023,AT,556,556
Aztec Plumbing,261931913,Feb2023,adspreview.simpli.fi,24,24
Aztec Plumbing,261931913,Feb2023,eastads.simpli.fi,21,21
Aztec Plumbing,261931913,Feb2023,maps.apple.com,14,11
Aztec Plumbing,261931913,Feb2023,imasdk.googleapis.com,12,12
Aztec Plumbing,261931913,Feb2023,turnpointservices.com,10,7
Aztec Plumbing,261931913,Feb2023,westads.simpli.fi,9,9
Aztec Plumbing,261931913,Feb2023,search.xfinity.com,7,6
Aztec Plumbing,261931913,Feb2023,thebluebook.com,5,4
Aztec Plumbing,261931913,Feb2023,csx.scorpion.co,4,3
Aztec Plumbing,261931913,Feb2023,femanin.com,4,4
Aztec Plumbing,261931913,Feb2023,startpage.com,4,4
Aztec Plumbing,261931913,Feb2023,faahq.org,3,3
Aztec Plumbing,261931913,Feb2023,foxbusiness.com,3,3
Aztec Plumbing,261931913,Feb2023,gosocial.co,3,3
Aztec Plumbing,261931913,Feb2023,abcya.com,2,2
Aztec Plumbing,261931913,Feb2023,hanginghyena.com,2,1
Aztec Plumbing,261931913,Feb2023,semrush.com,2,2
Aztec Plumbing,261931913,Feb2023,url-opener.com,2,1
Aztec Plumbing,261931913,Feb2023,web.outreach.io,2,1
Aztec Plumbing,261931913,Feb2023,avidxchange-org2.my.salesforce.com,1,1
Aztec Plumbing,261931913,Feb2023,centralads.simpli.fi,1,1
Aztec Plumbing,261931913,Feb2023,couponbirds.com,1,1
Aztec Plumbing,261931913,Feb2023,dailyfinancestories.com,1,1
Aztec Plumbing,261931913,Feb2023,desafiomundial.com,1,1
Aztec Plumbing,261931913,Feb2023,explore.thesportsontap.com,1,1
Aztec Plumbing,261931913,Feb2023,globetip.com,1,1
Aztec Plumbing,261931913,Feb2023,hibu.lightning.force.com,1,1
Aztec Plumbing,261931913,Feb2023,itsthevibe.com,1,1
Aztec Plumbing,261931913,Feb2023,levvvel.com,1,1
Aztec Plumbing,261931913,Feb2023,moneymade.com,1,1
Aztec Plumbing,261931913,Feb2023,news.lobandsmash.com,1,1
Aztec Plumbing,261931913,Feb2023,nitrotype.com,1,1
Aztec Plumbing,261931913,Feb2023,prod.uhrs.playmsn.com,1,1
Aztec Plumbing,261931913,Feb2023,pubads.g.doubleclick.net,1,1
Aztec Plumbing,261931913,Feb2023,quizlet.com,1,1
Aztec Plumbing,261931913,Feb2023,sales.logicalposition.com,1,1
Aztec Plumbing,261931913,Feb2023,santhoffplumbingco.com,1,1
Aztec Plumbing,261931913,Feb2023,scientistplus.com,1,1
Aztec Plumbing,261931913,Feb2023,search.becovi.com,1,1
Aztec Plumbing,261931913,Feb2023,search.mapquest.com,1,1
Aztec Plumbing,261931913,Feb2023,shareably.net,1,1
Aztec Plumbing,261931913,Feb2023,so.simpli.com,1,1
Aztec Plumbing,261931913,Feb2023,swfaa.org,1,1
Aztec Plumbing,261931913,Feb2023,uexpress.com,1,1
Aztec Plumbing,261931913,Feb2023,wineverygame.com,1,1
Aztec Plumbing,261931913,Feb2023,yourdiy.com,1,1
Aztec Plumbing,261931913,Feb2023,yourroyals.com,1,1
Aztec Plumbing,261931913,Feb2024,iHeart,441,433
Aztec Plumbing,261931913,Feb2024,iheart,349,349
Aztec Plumbing,261931913,Feb2024,googleads.g.doubleclick.net,29,27
Aztec Plumbing,261931913,Feb2024,github.com,24,7
Aztec Plumbing,261931913,Feb2024,imasdk.googleapis.com,22,20
Aztec Plumbing,261931913,Feb2024,csx.scorpion.co,10,6
Aztec Plumbing,261931913,Feb2024,turnpointservices.com,9,8
Aztec Plumbing,261931913,Feb2024,(not set),7,7
Aztec Plumbing,261931913,Feb2024,aztecplumbidev.wpenginepowered.com,3,1
Aztec Plumbing,261931913,Feb2024,bluecorona.lightning.force.com,2,1
Aztec Plumbing,261931913,Feb2024,relieved.co,2,2
Aztec Plumbing,261931913,Feb2024,thisoldhouse.com,2,2
Aztec Plumbing,261931913,Feb2024,url-opener.com,2,2
Aztec Plumbing,261931913,Feb2024,2d54f33d7425d2361e06bdfb46d109ce.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2024,7148.play.quizzop.com,1,1
Aztec Plumbing,261931913,Feb2024,84414eb99a47ffa99a022d930fceb9ef.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2024,abcya.com,1,1
Aztec Plumbing,261931913,Feb2024,app-mobile-solutions.com,1,1
Aztec Plumbing,261931913,Feb2024,armstrongmywire.com,1,1
Aztec Plumbing,261931913,Feb2024,bestdealsbook.com,1,1
Aztec Plumbing,261931913,Feb2024,bfecbb7d5b9ab2f31447f6b916d2ff74.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2024,blogsmith.online,1,1
Aztec Plumbing,261931913,Feb2024,bonvin.top,1,1
Aztec Plumbing,261931913,Feb2024,dd8e121448a6433601c23acca65daec0.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2024,dragonsearches.com,1,1
Aztec Plumbing,261931913,Feb2024,ed22273027e8c1f37f46c7774c923594.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2024,enokigame.com,1,1
Aztec Plumbing,261931913,Feb2024,explore.informationvine.com,1,1
Aztec Plumbing,261931913,Feb2024,gamefast.funnybox.xyz,1,1
Aztec Plumbing,261931913,Feb2024,git222.infusionsoft.com,1,1
Aztec Plumbing,261931913,Feb2024,grunge.com,1,1
Aztec Plumbing,261931913,Feb2024,hiwpro.xyz,1,1
Aztec Plumbing,261931913,Feb2024,homehacks.co,1,1
Aztec Plumbing,261931913,Feb2024,mioadv.cloud,1,1
Aztec Plumbing,261931913,Feb2024,nationalreview.com,1,1
Aztec Plumbing,261931913,Feb2024,onpumping.com,1,1
Aztec Plumbing,261931913,Feb2024,outlook.live.com,1,1
Aztec Plumbing,261931913,Feb2024,pepigame.com,1,1
Aztec Plumbing,261931913,Feb2024,perplexity.ai,1,1
Aztec Plumbing,261931913,Feb2024,pudelek.pl,1,1
Aztec Plumbing,261931913,Feb2024,quantumechox.com,1,1
Aztec Plumbing,261931913,Feb2024,sbs.com.au,1,1
Aztec Plumbing,261931913,Feb2024,search.earthlink.net,1,1
Aztec Plumbing,261931913,Feb2024,search.shieldmysearches.com,1,1
Aztec Plumbing,261931913,Feb2024,servers-minecraft.net,1,1
Aztec Plumbing,261931913,Feb2024,startpage.com,1,1
Aztec Plumbing,261931913,Feb2024,teams.microsoft.com,1,1
Aztec Plumbing,261931913,Feb2024,thebluebook.com,1,1
Aztec Plumbing,261931913,Feb2024,windstream.net,1,1
Aztec Plumbing,261931913,Feb2024,yyz.awsogame.com,1,1
Aztec Plumbing,261931913,Feb2025,iheart,1970,1969
Aztec Plumbing,261931913,Feb2025,eastads.simpli.fi,110,110
Aztec Plumbing,261931913,Feb2025,iHeart,81,76
Aztec Plumbing,261931913,Feb2025,app.asana.com,39,5
Aztec Plumbing,261931913,Feb2025,statics.teams.cdn.office.net,31,3
Aztec Plumbing,261931913,Feb2025,excel.officeapps.live.com,30,2
Aztec Plumbing,261931913,Feb2025,adspreview.simpli.fi,18,12
Aztec Plumbing,261931913,Feb2025,westads.simpli.fi,14,14
Aztec Plumbing,261931913,Feb2025,turnpointservices.com,13,9
Aztec Plumbing,261931913,Feb2025,googleads.g.doubleclick.net,10,10
Aztec Plumbing,261931913,Feb2025,search.app,10,2
Aztec Plumbing,261931913,Feb2025,34.49.243.14,9,9
Aztec Plumbing,261931913,Feb2025,app.vwo.com,9,3
Aztec Plumbing,261931913,Feb2025,ads.simpli.fi,8,8
Aztec Plumbing,261931913,Feb2025,adclick.g.doubleclick.net,7,7
Aztec Plumbing,261931913,Feb2025,centralads.simpli.fi,6,6
Aztec Plumbing,261931913,Feb2025,app.ahrefs.com,4,2
Aztec Plumbing,261931913,Feb2025,app.keywordinsights.ai,3,1
Aztec Plumbing,261931913,Feb2025,chatgpt.com,3,3
Aztec Plumbing,261931913,Feb2025,members.fortmyers.org,3,3
Aztec Plumbing,261931913,Feb2025,aradasolutions.com,2,1
Aztec Plumbing,261931913,Feb2025,cognitiveseo.com,2,2
Aztec Plumbing,261931913,Feb2025,docs.google.com,2,1
Aztec Plumbing,261931913,Feb2025,gemini.google.com,2,2
Aztec Plumbing,261931913,Feb2025,hindawi.com,2,2
Aztec Plumbing,261931913,Feb2025,hugedomains.com,2,2
Aztec Plumbing,261931913,Feb2025,riskcenter.dowjones.com,2,1
Aztec Plumbing,261931913,Feb2025,scotsman.com,2,2
Aztec Plumbing,261931913,Feb2025,storage.googleapis.com,2,2
Aztec Plumbing,261931913,Feb2025,18464c7b88deef1811401a5d8a7c7909.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2025,9546cbe3983f5ed6bbe33c07c745d589.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2025,achtari24.com,1,1
Aztec Plumbing,261931913,Feb2025,aglasem.com,1,1
Aztec Plumbing,261931913,Feb2025,app.mangools.com,1,1
Aztec Plumbing,261931913,Feb2025,app.respona.com,1,1
Aztec Plumbing,261931913,Feb2025,app.writesonic.com,1,1
Aztec Plumbing,261931913,Feb2025,bitsgap.com,1,1
Aztec Plumbing,261931913,Feb2025,blutv.com,1,1
Aztec Plumbing,261931913,Feb2025,caesars.com,1,1
Aztec Plumbing,261931913,Feb2025,casino.verajohn.com,1,1
Aztec Plumbing,261931913,Feb2025,centurylink.net,1,1
Aztec Plumbing,261931913,Feb2025,cheapoair.com,1,1
Aztec Plumbing,261931913,Feb2025,cliffsnotes.com,1,1
Aztec Plumbing,261931913,Feb2025,creativelyrender.com,1,1
Aztec Plumbing,261931913,Feb2025,cvdesignr.com,1,1
Aztec Plumbing,261931913,Feb2025,dailycaller.com,1,1
Aztec Plumbing,261931913,Feb2025,desktime.com,1,1
Aztec Plumbing,261931913,Feb2025,doubtnut.com,1,1
Aztec Plumbing,261931913,Feb2025,eni.com,1,1
Aztec Plumbing,261931913,Feb2025,exploretock.com,1,1
Aztec Plumbing,261931913,Feb2025,fafb8e3fb1cab8a1698b1e1ccfcac3c5.safeframe.googlesyndication.com,1,1
Aztec Plumbing,261931913,Feb2025,feedly.com,1,1
Aztec Plumbing,261931913,Feb2025,firstcry.com,1,1
Aztec Plumbing,261931913,Feb2025,forhims.com,1,1
Aztec Plumbing,261931913,Feb2025,fortmyers.org,1,1
Aztec Plumbing,261931913,Feb2025,freebusinessapps.net,1,1
Aztec Plumbing,261931913,Feb2025,glt.datamundi.space,1,1
Aztec Plumbing,261931913,Feb2025,gplplus.com,1,1
Aztec Plumbing,261931913,Feb2025,gulfshorecooling.com,1,1
Aztec Plumbing,261931913,Feb2025,homeadvisor.com,1,1
Aztec Plumbing,261931913,Feb2025,ighome.com,1,1
Aztec Plumbing,261931913,Feb2025,intechopen.com,1,1
Aztec Plumbing,261931913,Feb2025,kktv5.com,1,1
Aztec Plumbing,261931913,Feb2025,looper.com,1,1
Aztec Plumbing,261931913,Feb2025,maketecheasier.com,1,1
Aztec Plumbing,261931913,Feb2025,marketsmojo.com,1,1
Aztec Plumbing,261931913,Feb2025,merca20.com,1,1
Aztec Plumbing,261931913,Feb2025,mexican-clothing-co.com,1,1
Aztec Plumbing,261931913,Feb2025,online.citi.com,1,1
Aztec Plumbing,261931913,Feb2025,perplexity.ai,1,1
Aztec Plumbing,261931913,Feb2025,phmediagroup.lightning.force.com,1,1
Aztec Plumbing,261931913,Feb2025,plarium.com,1,1
Aztec Plumbing,261931913,Feb2025,plumberschoice.lightning.force.com,1,1
Aztec Plumbing,261931913,Feb2025,poe.com,1,1
Aztec Plumbing,261931913,Feb2025,primark.com,1,1
Aztec Plumbing,261931913,Feb2025,rankwatch.com,1,1
Aztec Plumbing,261931913,Feb2025,realestateexpress.com,1,1
Aztec Plumbing,261931913,Feb2025,ria.com,1,1
Aztec Plumbing,261931913,Feb2025,rollercoin.com,1,1
Aztec Plumbing,261931913,Feb2025,scorpion.lightning.force.com,1,1
Aztec Plumbing,261931913,Feb2025,search,1,1
Aztec Plumbing,261931913,Feb2025,see-it.live,1,1
Aztec Plumbing,261931913,Feb2025,servicetitan.lightning.force.com,1,1
Aztec Plumbing,261931913,Feb2025,shackleton.com,1,1
Aztec Plumbing,261931913,Feb2025,social.turnpointservices.com,1,1
Aztec Plumbing,261931913,Feb2025,sooperarticles.com,1,1
Aztec Plumbing,261931913,Feb2025,spyfu.com,1,1
Aztec Plumbing,261931913,Feb2025,thedailybeast.com,1,1
Aztec Plumbing,261931913,Feb2025,timesofisrael.com,1,1
Aztec Plumbing,261931913,Feb2025,tweaktown.com,1,1
Aztec Plumbing,261931913,Feb2025,upwork.com,1,1
Aztec Plumbing,261931913,Feb2025,variety.com,1,1
Aztec Plumbing,261931913,Feb2025,voot.com,1,1
Aztec Plumbing,261931913,Feb2025,webpt.com,1,1
Aztec Plumbing,261931913,Feb2025,windstream.net,1,1
Aztec Plumbing,261931913,Feb2025,zip.co,1,1
Bell Brothers,361706527,Feb2024,iheart,553,552
Bell Brothers,361706527,Feb2024,iHeart,30,26
Bell Brothers,361706527,Feb2024,(not set),8,8
Bell Brothers,361706527,Feb2024,news.grets.store,6,6
Bell Brothers,361706527,Feb2024,turnpointservices.com,5,5
Bell Brothers,361706527,Feb2024,indeed.com,3,3
Bell Brothers,361706527,Feb2024,chat.openai.com,2,1
Bell Brothers,361706527,Feb2024,nexstarcrm.com,2,1
Bell Brothers,361706527,Feb2024,redirect.soarinfotech.com,2,1
Bell Brothers,361706527,Feb2024,ti.lightning.force.com,2,1
Bell Brothers,361706527,Feb2024,app.unbounce.com,1,1
Bell Brothers,361706527,Feb2024,blogsmith.online,1,1
Bell Brothers,361706527,Feb2024,contractormag.com,1,1
Bell Brothers,361706527,Feb2024,data-axle.lightning.force.com,1,1
Bell Brothers,361706527,Feb2024,gcil.lightning.force.com,1,1
Bell Brothers,361706527,Feb2024,hiwpro.xyz,1,1
Bell Brothers,361706527,Feb2024,inspirebuddy.com,1,1
Bell Brothers,361706527,Feb2024,localcatholicchurches.com,1,1
Bell Brothers,361706527,Feb2024,neubox.com,1,1
Bell Brothers,361706527,Feb2024,paylocity.lightning.force.com,1,1
Bell Brothers,361706527,Feb2024,procoretechnologies.lightning.force.com,1,1
Bell Brothers,361706527,Feb2024,sbookmarking.com,1,1
Bell Brothers,361706527,Feb2024,thetalka.com,1,1
Bell Brothers,361706527,Feb2024,tradeallycentral.my.site.com,1,1
Bell Brothers,361706527,Feb2024,web.outreach.io,1,1
Bell Brothers,361706527,Feb2025,ads.google.com,1,1
Bell Brothers,361706527,Feb2025,googleadservices.com,1,1
Bell Brothers,361706527,Feb2025,www.turnpointservices.com,1,1
Black Hills Inc,383262078,Feb2024,iheart,458,458
Black Hills Inc,383262078,Feb2024,iHeart,370,366
Black Hills Inc,383262078,Feb2024,getblogo.com,40,30
Black Hills Inc,383262078,Feb2024,turnpointservices.com,11,10
Black Hills Inc,383262078,Feb2024,wordplop.com,11,7
Black Hills Inc,383262078,Feb2024,(not set),9,9
Black Hills Inc,383262078,Feb2024,constructionhow.com,9,7
Black Hills Inc,383262078,Feb2024,quikforce.com,4,3
Black Hills Inc,383262078,Feb2024,app.unbounce.com,3,3
Black Hills Inc,383262078,Feb2024,centerpost.org,3,3
Black Hills Inc,383262078,Feb2024,derektime.com,3,2
Black Hills Inc,383262078,Feb2024,explosion.com,3,3
Black Hills Inc,383262078,Feb2024,northernskymag.com,3,3
Black Hills Inc,383262078,Feb2024,usc-onenote.officeapps.live.com,3,2
Black Hills Inc,383262078,Feb2024,app.vazoola.com,2,2
Black Hills Inc,383262078,Feb2024,cenveo.lightning.force.com,2,1
Black Hills Inc,383262078,Feb2024,hiwpro.xyz,2,2
Black Hills Inc,383262078,Feb2024,search.nation.online,2,1
Black Hills Inc,383262078,Feb2024,startpage.com,2,2
Black Hills Inc,383262078,Feb2024,tastefulspace.com,2,2
Black Hills Inc,383262078,Feb2024,00afc1fb9c1689ba36ecc1ccc95d8bbc.safeframe.googlesyndication.com,1,1
Black Hills Inc,383262078,Feb2024,centurylink.net,1,1
Black Hills Inc,383262078,Feb2024,connect.xfinity.com,1,1
Black Hills Inc,383262078,Feb2024,entercom.lightning.force.com,1,1
Black Hills Inc,383262078,Feb2024,expertise.com,1,1
Black Hills Inc,383262078,Feb2024,glassesusa.com,1,1
Black Hills Inc,383262078,Feb2024,go.bargainboom.com,1,1
Black Hills Inc,383262078,Feb2024,kenshobox.net,1,1
Black Hills Inc,383262078,Feb2024,search.tintuc.vn,1,1
Black Hills Inc,383262078,Feb2024,unfinishedman.com,1,1
Black Hills Inc,383262078,Feb2024,url-opener.com,1,1
Black Hills Inc,383262078,Feb2024,webmail.centurylink.net,1,1
Black Hills Inc,383262078,Feb2024,www.centerpost.org,1,1
Black Hills Inc,383262078,Feb2025,iheart,631,628
Black Hills Inc,383262078,Feb2025,eastads.simpli.fi,105,105
Black Hills Inc,383262078,Feb2025,iHeart,93,93
Black Hills Inc,383262078,Feb2025,westads.simpli.fi,29,29
Black Hills Inc,383262078,Feb2025,ads.simpli.fi,10,10
Black Hills Inc,383262078,Feb2025,turnpointservices.com,9,8
Black Hills Inc,383262078,Feb2025,centralads.simpli.fi,5,5
Black Hills Inc,383262078,Feb2025,tagassistant.google.com,5,1
Black Hills Inc,383262078,Feb2025,fiverr.com,4,1
Black Hills Inc,383262078,Feb2025,chatgpt.com,3,2
Black Hills Inc,383262078,Feb2025,lifehacker.com,2,2
Black Hills Inc,383262078,Feb2025,paycor.lightning.force.com,2,1
Black Hills Inc,383262078,Feb2025,perplexity.ai,2,2
Black Hills Inc,383262078,Feb2025,aeroseal.lightning.force.com,1,1
Black Hills Inc,383262078,Feb2025,app.asana.com,1,1
Black Hills Inc,383262078,Feb2025,blackhillsinc-66574.eh.go.servicetitan.com,1,1
Black Hills Inc,383262078,Feb2025,buildops.lightning.force.com,1,1
Black Hills Inc,383262078,Feb2025,chi-nese.com,1,1
Black Hills Inc,383262078,Feb2025,dailydot.com,1,1
Black Hills Inc,383262078,Feb2025,decine21.com,1,1
Black Hills Inc,383262078,Feb2025,detroitnews.com,1,1
Black Hills Inc,383262078,Feb2025,dresslink.com,1,1
Black Hills Inc,383262078,Feb2025,gemini.google.com,1,1
Black Hills Inc,383262078,Feb2025,gosunoob.com,1,1
Black Hills Inc,383262078,Feb2025,homeadvisor.com,1,1
Black Hills Inc,383262078,Feb2025,homedit.com,1,1
Black Hills Inc,383262078,Feb2025,hungama.com,1,1
Black Hills Inc,383262078,Feb2025,indeed.com,1,1
Black Hills Inc,383262078,Feb2025,k7computing.com,1,1
Black Hills Inc,383262078,Feb2025,macworld.com,1,1
Black Hills Inc,383262078,Feb2025,myadp.lightning.force.com,1,1
Black Hills Inc,383262078,Feb2025,nighthelper.com,1,1
Black Hills Inc,383262078,Feb2025,onenote.officeapps.live.com,1,1
Black Hills Inc,383262078,Feb2025,optimumbynerus.net,1,1
Black Hills Inc,383262078,Feb2025,paid.outbrain.com,1,1
Black Hills Inc,383262078,Feb2025,ramonesworld.com,1,1
Black Hills Inc,383262078,Feb2025,search.brave.com,1,1
Black Hills Inc,383262078,Feb2025,search.earthlink.net,1,1
Black Hills Inc,383262078,Feb2025,shoppersuite,1,1
Black Hills Inc,383262078,Feb2025,supramkv.com,1,1
Black Hills Inc,383262078,Feb2025,upbeatgeek.com,1,1
Black Hills Inc,383262078,Feb2025,whiffwhisper.com,1,1
Black Hills Inc,383262078,Feb2025,www-dailydot-com.cdn.ampproject.org,1,1
Black Hills Inc,383262078,Feb2025,zerohedge.com,1,1
Campbell and Company,319229254,Feb2023,ci.richland.wa.us,68,54
Campbell and Company,319229254,Feb2023,turnpointservices.com,14,10
Campbell and Company,319229254,Feb2023,app.qr-code-generator.com,13,1
Campbell and Company,319229254,Feb2023,app.clickup.com,12,4
Campbell and Company,319229254,Feb2023,nexstarcrm.com,7,2
Campbell and Company,319229254,Feb2023,bluecorona.lightning.force.com,5,1
Campbell and Company,319229254,Feb2023,imasdk.googleapis.com,4,4
Campbell and Company,319229254,Feb2023,granitenet.lightning.force.com,2,1
Campbell and Company,319229254,Feb2023,hotwatersolutionsnw.org,2,1
Campbell and Company,319229254,Feb2023,ignitevisibility.lightning.force.com,2,2
Campbell and Company,319229254,Feb2023,servicetitan.lightning.force.com,2,2
Campbell and Company,319229254,Feb2023,servicetrade.lightning.force.com,2,2
Campbell and Company,319229254,Feb2023,zoominfo.com,2,2
Campbell and Company,319229254,Feb2023,aeroseal.lightning.force.com,1,1
Campbell and Company,319229254,Feb2023,agency.zerys.com,1,1
Campbell and Company,319229254,Feb2023,app.groove.co,1,1
Campbell and Company,319229254,Feb2023,bluebbb.org,1,1
Campbell and Company,319229254,Feb2023,ease.searchkings.ca,1,1
Campbell and Company,319229254,Feb2023,expertise.com,1,1
